,videoId,title,description,thumbnail,addedAt,viewCount,likeCount,commentCount
1438,G4Kq6C_CDto,5 Riskiest Projects Starring Bollywood Celebrities That Will Release In 2018,"These projects are going to either absolutely kill it or be extremely forgettable. What do you think about these risky decisions by actors. Will it work or not? 

What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/G4Kq6C_CDto/sddefault.jpg,2018-02-10T10:19:20Z,157298,3538,370
1439,bCSMKua42y0,10 Bollywood Movies Legendary Superstars Would Want To Forget!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/bCSMKua42y0/sddefault.jpg,2018-02-08T11:20:34Z,629760,8420,488
1440,9qIVC-VkKmc,8 Bollywood Actors Who Did Not Read The Script Before Signing The Film,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/9qIVC-VkKmc/sddefault.jpg,2018-02-07T06:13:15Z,422525,8245,371
1441,Dds0R4-g-go,5 Bollywood Director-Actor Duos That Did Not Get Along With Each Other,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/Dds0R4-g-go/sddefault.jpg,2018-02-05T15:20:16Z,136281,3219,202
1442,4ziQ3GeLwB4,8 Bollywood Characters In Comedy Movies That Made Us Hysterically Laugh!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/4ziQ3GeLwB4/sddefault.jpg,2018-02-03T03:36:55Z,58404,2157,176
1443,4G7z10U4MGo,6 Famous Celebrities You Had No Idea Did Voice Over Narrations In Bollywood Movies,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/4G7z10U4MGo/sddefault.jpg,2018-02-01T15:11:19Z,50310,1597,164
1444,Nj8tmlZp-Tg,,,,2018-01-30T07:22:57Z,,,
1445,cxr8MTEOCzM,Top 10 Most Memorable Bollywood Movie Chase Sequences (2000s),"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/cxr8MTEOCzM/sddefault.jpg,2018-01-29T10:05:17Z,82814,2635,319
1446,pm1nH6sJCY0,5 Bollywood/Hollywood Movie Sequences That Gave Audiences Headaches,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/pm1nH6sJCY0/sddefault.jpg,2018-01-27T05:39:29Z,68074,2204,176
1447,VhcPWle56GQ,5 Reasons Why Padmaavat Was Cinematically Spectacular & A Must Watch For Everyone!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/VhcPWle56GQ/sddefault.jpg,2018-01-25T01:03:51Z,160406,4593,353
1448,NDoCEyE4POI,7 Reasons Why The 2018 Filmfare Awards Were Simply Phenomenal,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/NDoCEyE4POI/sddefault.jpg,2018-01-23T19:14:41Z,459271,10993,758
1449,8xL-NbHM0NE,5 Extremely Disappointing Bollywood Movies Based On Real Life People,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/8xL-NbHM0NE/sddefault.jpg,2018-01-17T22:44:15Z,139861,3002,300
1450,Knl50tNYS8c,5 Sexist & Embarrassing Bollywood Movie Moments That Should Have Never Been Approved!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/Knl50tNYS8c/sddefault.jpg,2018-01-15T09:12:11Z,239148,5498,634
1451,rHlQ3_7jEgs,10 Toughest Dance Routines In Indian Movies That Will Blow You Away,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/rHlQ3_7jEgs/sddefault.jpg,2018-01-12T11:24:38Z,1992329,29592,3301
1452,V7drEo5AZi0,Top 8 Biggest Twitter Feuds/Controversies Involving Indian Celebrities,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/V7drEo5AZi0/sddefault.jpg,2018-01-10T22:31:03Z,446709,8479,379
1453,ed-oPpz8mxg,Top 10 Worst Bollywood Movie Directors,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/ed-oPpz8mxg/sddefault.jpg,2018-01-07T05:56:33Z,946480,19439,2007
1454,O03N89jqUO0,6 Relatively Unknown Upcoming Bollywood Movies In 2018 That You Cannot Miss!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/O03N89jqUO0/sddefault.jpg,2018-01-06T03:49:34Z,53127,1487,111
1455,3gcUTPV0gc0,7 Continuous Uninterrupted Long Shots In Bollywood/Indian Movies,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/3gcUTPV0gc0/sddefault.jpg,2018-01-04T06:36:31Z,44309,1255,130
1456,xlIiSMfjhMo,10 Shocking Bollywood Movie Role Rejections You Had No Idea About!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/xlIiSMfjhMo/sddefault.jpg,2018-01-02T21:32:14Z,482028,5092,504
1457,Dvcamimt_zQ,6 Upcoming Massive Movie Projects That Bollywood Is Sure Will Be A Hit,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/Dvcamimt_zQ/sddefault.jpg,2018-01-02T02:29:25Z,249341,3704,484
1458,H8zx7S22e-Q,8 Bollywood Movies That The Moral Police Of India Did Not Want Us To See!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/H8zx7S22e-Q/sddefault.jpg,2017-12-28T18:26:22Z,98844,2909,420
1459,aHpl4PgTFfs,8 Criminally Underrated Bollywood Action Movies (2000s),"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/aHpl4PgTFfs/sddefault.jpg,2017-12-27T01:11:21Z,56920,1602,202
1460,jBW6eZNslBk,8 Famous & Most Awaited Bollywood Movie Debuts That Will Take Place In 2018,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/jBW6eZNslBk/sddefault.jpg,2017-12-24T04:30:15Z,189661,2068,277
1461,uKi34yBhnIE,Top 5 Undeserving Winners In The  2017/18 Zee Cine Awards,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/uKi34yBhnIE/sddefault.jpg,2017-12-22T11:26:40Z,492694,13899,1298
1462,rAFHYn2CwmQ,Indian Animated Movies That Were Shelved And Never Released In Theatres,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/rAFHYn2CwmQ/sddefault.jpg,2017-12-21T12:21:50Z,54246,1535,120
1463,BtE8oZf6JNs,,,,2017-12-20T09:58:28Z,,,
1464,la9eaHkimNw,8 Unintentionally Funny Reincarnation Stories In Bollywood Movies,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/la9eaHkimNw/sddefault.jpg,2017-12-19T10:09:18Z,89300,2249,184
1465,n9A8ZercAJ0,5 Indian Youtube Stars/Comedians That Failed To Make An Impression In Their Debut Bollywood Movies,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/n9A8ZercAJ0/sddefault.jpg,2017-12-17T22:12:48Z,106463,2838,123
1466,XWusVOCkHHk,5 Most Impressive Bollywood Movie Debuts In 2017,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/XWusVOCkHHk/sddefault.jpg,2017-12-16T10:53:59Z,59290,1598,257
1467,hfFJ41LlLnk,5 Recent Bollywood Movies In 2017 That Were Excruciatingly Horrible!,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/hfFJ41LlLnk/sddefault.jpg,2017-12-15T19:42:07Z,183448,4499,308
1468,4JCkF8DJDsI,8 Unknown Bollywood Movies Starring Superstars That Never Got Released,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/4JCkF8DJDsI/sddefault.jpg,2017-11-26T05:17:55Z,47780,976,103
1469,93UdVSmoAfw,8 Bollywood Movies Based On Real Life Indian Politicians,"What did you think of the list?

Dont forget to smash the like button and Subscribe to the Channel for Weekly Content!

Stay tuned for more ahead!

Follow me on instagram:-

Anmol Jamwal: instagram.com/jammypants4

Like our Facebook Page:-

https://www.facebook.com/TRP100/",https://i.ytimg.com/vi/93UdVSmoAfw/sddefault.jpg,2017-11-22T18:10:03Z,120472,1925,109
